track_id,split,moodtheme_tags,genre_tags,input_screenplay,input_text,target_text,leak_count,leaked_terms
track_1395224,train,action|film|funny|sport,groove|rock|soundtrack,"EXT. HILLSIDE ROAD - SUNSET.
A character runs uphill, exhausted but refusing to stop. The sequence cuts between their feet, their breathing, and the open road ahead.
The scene follows restless young characters in a garage-like room full of posters and worn furniture.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
EXT. HILLSIDE ROAD - SUNSET.
A character runs uphill, exhausted but refusing to stop. The sequence cuts between their feet, their breathing, and the open road ahead.
The scene follows restless young characters in a garage-like room full of posters and worn furniture.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: action, film, funny, sport
Genre: groove, rock, soundtrack
Pacing: fast
Tension: low
Texture: orchestral cinematic textures
Description: action, film, funny, sport groove, rock, soundtrack background music with orchestral cinematic textures. The music should have a fast pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1198670,train,happy|positive|summer,hiphop,"INT. SMALL KITCHEN - MORNING.
A family prepares breakfast in a cramped apartment. The conversation is simple and ordinary, but the atmosphere begins to feel lighter.
The setting is ordinary, but the silence makes the moment feel important.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. SMALL KITCHEN - MORNING.
A family prepares breakfast in a cramped apartment. The conversation is simple and ordinary, but the atmosphere begins to feel lighter.
The setting is ordinary, but the silence makes the moment feel important.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: happy, positive, summer
Genre: hiphop
Pacing: medium
Tension: low
Texture: cinematic musical textures
Description: happy, positive, summer hiphop background music with cinematic musical textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1198670,train,happy|positive|summer,hiphop,"EXT. CITY STREET - MORNING.
A character steps out of an apartment building after a long night. Sunlight hits the windows across the street. They take a breath and begin walking.
The scene depends on visual rhythm, gesture, and a clear emotional turn.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
EXT. CITY STREET - MORNING.
A character steps out of an apartment building after a long night. Sunlight hits the windows across the street. They take a breath and begin walking.
The scene depends on visual rhythm, gesture, and a clear emotional turn.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: happy, positive, summer
Genre: hiphop
Pacing: medium
Tension: low
Texture: cinematic musical textures
Description: happy, positive, summer hiphop background music with cinematic musical textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1271793,train,dark,classical|orchestral|soundtrack,"INT. EMPTY SUBWAY PLATFORM - NIGHT.
A young woman crosses the platform alone. The lights flicker above her. She stops when she hears footsteps behind her, but the platform is empty.
The setting has a formal, ceremonial quality, with high ceilings and a wide visual scale.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
INT. EMPTY SUBWAY PLATFORM - NIGHT.
A young woman crosses the platform alone. The lights flicker above her. She stops when she hears footsteps behind her, but the platform is empty.
The setting has a formal, ceremonial quality, with high ceilings and a wide visual scale.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark
Genre: classical, orchestral, soundtrack
Pacing: medium
Tension: high
Texture: orchestral cinematic textures
Description: dark classical, orchestral, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1271793,train,dark,classical|orchestral|soundtrack,"INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The camera frames the characters against a large landscape, making the moment feel consequential.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
INT. APARTMENT HALLWAY - NIGHT.
A man stands outside a half-open door. Somewhere inside the apartment, a floorboard creaks. He hesitates before stepping forward.
The camera frames the characters against a large landscape, making the moment feel consequential.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: dark
Genre: classical, orchestral, soundtrack
Pacing: medium
Tension: high
Texture: orchestral cinematic textures
Description: dark classical, orchestral, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1126668,train,funny,dance|funk|jazzfunk,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene depends on visual rhythm, gesture, and a clear emotional turn.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The scene depends on visual rhythm, gesture, and a clear emotional turn.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: funny
Genre: dance, funk, jazzfunk
Pacing: medium
Tension: low
Texture: cinematic musical textures
Description: funny dance, funk, jazzfunk background music with cinematic musical textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1126668,train,funny,dance|funk|jazzfunk,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The camera stays close to the character as they process what just happened.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The camera stays close to the character as they process what just happened.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: funny
Genre: dance, funk, jazzfunk
Pacing: medium
Tension: low
Texture: cinematic musical textures
Description: funny dance, funk, jazzfunk background music with cinematic musical textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1197340,train,energetic|positive,breakbeat|electronic,"EXT. SCHOOL COURTYARD - DAY.
A small group of friends run across the courtyard after finishing their final exam. One of them turns back for a moment, smiling before joining the others.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
EXT. SCHOOL COURTYARD - DAY.
A small group of friends run across the courtyard after finishing their final exam. One of them turns back for a moment, smiling before joining the others.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: energetic, positive
Genre: breakbeat, electronic
Pacing: fast
Tension: low
Texture: electronic synth textures
Description: energetic, positive breakbeat, electronic background music with electronic synth textures. The music should have a fast pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1197340,train,energetic|positive,breakbeat|electronic,"INT. SMALL KITCHEN - MORNING.
A family prepares breakfast in a cramped apartment. The conversation is simple and ordinary, but the atmosphere begins to feel lighter.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. SMALL KITCHEN - MORNING.
A family prepares breakfast in a cramped apartment. The conversation is simple and ordinary, but the atmosphere begins to feel lighter.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: energetic, positive
Genre: breakbeat, electronic
Pacing: fast
Tension: low
Texture: electronic synth textures
Description: energetic, positive breakbeat, electronic background music with electronic synth textures. The music should have a fast pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1276495,train,soundscape,electronic|experimental|soundtrack,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: soundscape
Genre: electronic, experimental, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: soundscape electronic, experimental, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1276495,train,soundscape,electronic|experimental|soundtrack,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: soundscape
Genre: electronic, experimental, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: soundscape electronic, experimental, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_0117734,train,ambiental|dark,instrumentalrock|rock,"EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
A character throws clothes into a bag and leaves before anyone can stop them.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
EXT. PARKING LOT - NIGHT.
A character searches for their car under weak streetlights. Their phone battery dies. A distant engine starts, then cuts off abruptly.
A character throws clothes into a bag and leaves before anyone can stop them.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: ambiental, dark
Genre: instrumentalrock, rock
Pacing: medium
Tension: high
Texture: guitar-driven textures
Description: ambiental, dark instrumentalrock, rock background music with guitar-driven textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_0117734,train,ambiental|dark,instrumentalrock|rock,"INT. EMPTY SUBWAY PLATFORM - NIGHT.
A young woman crosses the platform alone. The lights flicker above her. She stops when she hears footsteps behind her, but the platform is empty.
The scene follows restless young characters in a garage-like room full of posters and worn furniture.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
INT. EMPTY SUBWAY PLATFORM - NIGHT.
A young woman crosses the platform alone. The lights flicker above her. She stops when she hears footsteps behind her, but the platform is empty.
The scene follows restless young characters in a garage-like room full of posters and worn furniture.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: ambiental, dark
Genre: instrumentalrock, rock
Pacing: medium
Tension: high
Texture: guitar-driven textures
Description: ambiental, dark instrumentalrock, rock background music with guitar-driven textures. The music should have a medium pace and high emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1378101,train,energetic,dance|electronic|electropop,"EXT. HILLSIDE ROAD - SUNSET.
A character runs uphill, exhausted but refusing to stop. The sequence cuts between their feet, their breathing, and the open road ahead.
The location is filled with neon reflections, glass surfaces, and surveillance monitors.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
EXT. HILLSIDE ROAD - SUNSET.
A character runs uphill, exhausted but refusing to stop. The sequence cuts between their feet, their breathing, and the open road ahead.
The location is filled with neon reflections, glass surfaces, and surveillance monitors.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: energetic
Genre: dance, electronic, electropop
Pacing: fast
Tension: low
Texture: electronic synth textures
Description: energetic dance, electronic, electropop background music with electronic synth textures. The music should have a fast pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1378101,train,energetic,dance|electronic|electropop,"INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: energetic
Genre: dance, electronic, electropop
Pacing: fast
Tension: low
Texture: electronic synth textures
Description: energetic dance, electronic, electropop background music with electronic synth textures. The music should have a fast pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_0162024,train,adventure|drama,folk|pop|rock|soundtrack,"EXT. HILLSIDE ROAD - SUNSET.
A character runs uphill, exhausted but refusing to stop. The sequence cuts between their feet, their breathing, and the open road ahead.
The setting has a formal, ceremonial quality, with high ceilings and a wide visual scale.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
EXT. HILLSIDE ROAD - SUNSET.
A character runs uphill, exhausted but refusing to stop. The sequence cuts between their feet, their breathing, and the open road ahead.
The setting has a formal, ceremonial quality, with high ceilings and a wide visual scale.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: adventure, drama
Genre: folk, pop, rock, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: adventure, drama folk, pop, rock, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_0162024,train,adventure|drama,folk|pop|rock|soundtrack,"INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The camera frames the characters against a large landscape, making the moment feel consequential.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The camera frames the characters against a large landscape, making the moment feel consequential.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: adventure, drama
Genre: folk, pop, rock, soundtrack
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: adventure, drama folk, pop, rock, soundtrack background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_0426330,train,film,ambient|electronic|experimental|oriental,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The location is filled with neon reflections, glass surfaces, and surveillance monitors.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The location is filled with neon reflections, glass surfaces, and surveillance monitors.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: film
Genre: ambient, electronic, experimental, oriental
Pacing: medium
Tension: low
Texture: soft ambient textures
Description: film ambient, electronic, experimental, oriental background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_0426330,train,film,ambient|electronic|experimental|oriental,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: film
Genre: ambient, electronic, experimental, oriental
Pacing: medium
Tension: low
Texture: soft ambient textures
Description: film ambient, electronic, experimental, oriental background music with soft ambient textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1103302,train,action,orchestral|soundtrack,"INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The camera frames the characters against a large landscape, making the moment feel consequential.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
INT. TRAINING ROOM - NIGHT.
A montage shows a character repeating the same difficult task again and again. Each failure is shorter than the last. Their focus sharpens.
The camera frames the characters against a large landscape, making the moment feel consequential.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: action
Genre: orchestral, soundtrack
Pacing: fast
Tension: low
Texture: orchestral cinematic textures
Description: action orchestral, soundtrack background music with orchestral cinematic textures. The music should have a fast pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1103302,train,action,orchestral|soundtrack,"EXT. WIDE LANDSCAPE - DAWN.
A group reaches the top of a ridge after a long journey. They look out over the distance, aware that the hardest part is still ahead.
The blocking is composed and theatrical, with slow camera movement and strong spatial symmetry.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Generate a structured background music plan for this screenplay excerpt:
EXT. WIDE LANDSCAPE - DAWN.
A group reaches the top of a ridge after a long journey. They look out over the distance, aware that the hardest part is still ahead.
The blocking is composed and theatrical, with slow camera movement and strong spatial symmetry.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is low.","Mood: action
Genre: orchestral, soundtrack
Pacing: fast
Tension: low
Texture: orchestral cinematic textures
Description: action orchestral, soundtrack background music with orchestral cinematic textures. The music should have a fast pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1366861,train,energetic|happy|upbeat|uplifting,indie|rock,"EXT. SCHOOL COURTYARD - DAY.
A small group of friends run across the courtyard after finishing their final exam. One of them turns back for a moment, smiling before joining the others.
The movement is physical and impatient, with quick cuts, road lights, and nervous energy.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
EXT. SCHOOL COURTYARD - DAY.
A small group of friends run across the courtyard after finishing their final exam. One of them turns back for a moment, smiling before joining the others.
The movement is physical and impatient, with quick cuts, road lights, and nervous energy.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: energetic, happy, upbeat, uplifting
Genre: indie, rock
Pacing: fast
Tension: low
Texture: guitar-driven textures
Description: energetic, happy, upbeat, uplifting indie, rock background music with guitar-driven textures. The music should have a fast pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1366861,train,energetic|happy|upbeat|uplifting,indie|rock,"INT. SMALL KITCHEN - MORNING.
A family prepares breakfast in a cramped apartment. The conversation is simple and ordinary, but the atmosphere begins to feel lighter.
A character throws clothes into a bag and leaves before anyone can stop them.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. SMALL KITCHEN - MORNING.
A family prepares breakfast in a cramped apartment. The conversation is simple and ordinary, but the atmosphere begins to feel lighter.
A character throws clothes into a bag and leaves before anyone can stop them.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: energetic, happy, upbeat, uplifting
Genre: indie, rock
Pacing: fast
Tension: low
Texture: guitar-driven textures
Description: energetic, happy, upbeat, uplifting indie, rock background music with guitar-driven textures. The music should have a fast pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1278182,train,film|movie,classical|orchestral,"INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The blocking is composed and theatrical, with slow camera movement and strong spatial symmetry.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. CAR - NIGHT.
Two people drive without speaking. The road lights pass across their faces. The silence between them slowly changes shape.
The blocking is composed and theatrical, with slow camera movement and strong spatial symmetry.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: film, movie
Genre: classical, orchestral
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: film, movie classical, orchestral background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1278182,train,film|movie,classical|orchestral,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The setting has a formal, ceremonial quality, with high ceilings and a wide visual scale.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The setting has a formal, ceremonial quality, with high ceilings and a wide visual scale.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: film, movie
Genre: classical, orchestral
Pacing: medium
Tension: low
Texture: orchestral cinematic textures
Description: film, movie classical, orchestral background music with orchestral cinematic textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1165392,train,soundscape,alternative|folk|world,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The setting is open and rural, with fields, roadside buildings, or a small-town exterior.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The setting is open and rural, with fields, roadside buildings, or a small-town exterior.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: soundscape
Genre: alternative, folk, world
Pacing: medium
Tension: low
Texture: acoustic folk textures
Description: soundscape alternative, folk, world background music with acoustic folk textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1165392,train,soundscape,alternative|folk|world,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene follows a character along a quiet road outside the city.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene follows a character along a quiet road outside the city.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: soundscape
Genre: alternative, folk, world
Pacing: medium
Tension: low
Texture: acoustic folk textures
Description: soundscape alternative, folk, world background music with acoustic folk textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1158969,train,hopeful|upbeat,electronic|folk|popfolk,"INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The setting is open and rural, with fields, roadside buildings, or a small-town exterior.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. SMALL OFFICE - DAY.
A character waits for an important phone call. They rearrange papers on the desk, check the clock, and try to appear composed.
The setting is open and rural, with fields, roadside buildings, or a small-town exterior.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: hopeful, upbeat
Genre: electronic, folk, popfolk
Pacing: medium
Tension: low
Texture: electronic synth textures
Description: hopeful, upbeat electronic, folk, popfolk background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_1158969,train,hopeful|upbeat,electronic|folk|popfolk,"EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene follows a character along a quiet road outside the city.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
EXT. CITY SIDEWALK - EVENING.
A character moves through a crowd while replaying a conversation in their head. The city continues around them, indifferent.
The scene follows a character along a quiet road outside the city.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: hopeful, upbeat
Genre: electronic, folk, popfolk
Pacing: medium
Tension: low
Texture: electronic synth textures
Description: hopeful, upbeat electronic, folk, popfolk background music with electronic synth textures. The music should have a medium pace and low emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_0984751,train,melancholic|relaxing,ambient|chillout|edm|electronic,"EXT. TRAIN STATION - EVENING.
Two friends stand apart after a difficult goodbye. One wants to say more, but the train arrives before either of them can speak.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
EXT. TRAIN STATION - EVENING.
Two friends stand apart after a difficult goodbye. One wants to say more, but the train arrives before either of them can speak.
The scene takes place near server racks, city lights, and mechanical movement.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: melancholic, relaxing
Genre: ambient, chillout, edm, electronic
Pacing: slow
Tension: medium
Texture: soft ambient textures
Description: melancholic, relaxing ambient, chillout, edm, electronic background music with soft ambient textures. The music should have a slow pace and medium emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
track_0984751,train,melancholic|relaxing,ambient|chillout|edm|electronic,"INT. DORM ROOM - NIGHT.
A student reads an old message on their phone. The room is quiet except for the hum of the light. They place the phone face down and stare at the wall.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Generate a structured background music plan for this screenplay excerpt:
INT. DORM ROOM - NIGHT.
A student reads an old message on their phone. The room is quiet except for the hum of the light. They place the phone face down and stare at the wall.
The editing rhythm feels precise and urban, with screens glowing in the background.
The scene is carried by blocking, editing rhythm, and facial expression. Dialogue density is medium.","Mood: melancholic, relaxing
Genre: ambient, chillout, edm, electronic
Pacing: slow
Tension: medium
Texture: soft ambient textures
Description: melancholic, relaxing ambient, chillout, edm, electronic background music with soft ambient textures. The music should have a slow pace and medium emotional tension. It should function as a cinematic underscore, supporting the scene without overpowering dialogue or visual storytelling.",0,
